transaction_id,order_date,customer_id,acquisition_channel,gender,age,product_category,quantity,price_per_unit,total_amount
3860,2023-02-28,CUST1551,email,Male,46,Beauty,1,44,44
3861,2023-03-10,CUST1551,email,Male,46,Clothing,1,65,65
3862,2023-03-24,CUST1551,email,Male,46,Electronics,4,368,1472
3863,2023-02-09,CUST1552,email,Male,58,Clothing,3,111,333
3864,2023-02-19,CUST1552,email,Male,58,Clothing,1,76,76
3865,2023-02-09,CUST1553,organic,Female,51,Electronics,1,312,312
3866,2023-02-16,CUST1553,organic,Female,51,Clothing,2,35,70
3867,2023-12-13,CUST1554,organic,Male,54,Electronics,2,191,382
3868,2023-12-20,CUST1554,organic,Male,54,Beauty,1,15,15
3869,2023-08-25,CUST1555,paid_search,Male,37,Clothing,1,40,40
3870,2023-08-30,CUST1555,paid_search,Male,37,Clothing,2,51,102
3871,2023-09-09,CUST1555,paid_search,Male,37,Electronics,2,307,614
3872,2023-09-30,CUST1555,paid_search,Male,37,Beauty,3,58,174
3873,2023-10-16,CUST1556,social,Male,25,Electronics,3,361,1083
3874,2023-10-21,CUST1556,social,Male,25,Electronics,2,330,660
3875,2023-11-04,CUST1556,social,Male,25,Clothing,1,107,107
3876,2023-09-19,CUST1557,social,Male,24,Clothing,3,54,162
3877,2023-09-29,CUST1557,social,Male,24,Electronics,3,235,705
3878,2023-08-04,CUST1558,social,Male,23,Clothing,4,56,224
3879,2023-05-27,CUST1559,social,Female,28,Beauty,4,18,72
3880,2023-06-03,CUST1559,social,Female,28,Electronics,4,360,1440
3881,2023-06-06,CUST1559,social,Female,28,Electronics,2,176,352
3882,2023-07-06,CUST1559,social,Female,28,Beauty,3,79,237
3883,2023-12-02,CUST1560,email,Female,35,Beauty,3,19,57
3884,2023-06-17,CUST1561,organic,Female,59,Electronics,3,198,594
3885,2023-06-24,CUST1561,organic,Female,59,Beauty,2,54,108
3886,2023-04-02,CUST1562,organic,Male,46,Beauty,2,12,24
3887,2023-02-28,CUST1563,social,Male,42,Beauty,3,52,156
3888,2023-03-30,CUST1563,social,Male,42,Beauty,3,16,48
3889,2023-02-28,CUST1564,paid_search,Male,38,Electronics,3,239,717
3890,2023-03-07,CUST1564,paid_search,Male,38,Electronics,2,146,292
3891,2023-03-28,CUST1564,paid_search,Male,38,Clothing,4,109,436
3892,2023-04-04,CUST1564,paid_search,Male,38,Clothing,2,27,54
3893,2023-04-18,CUST1564,paid_search,Male,38,Clothing,4,36,144
3894,2023-05-02,CUST1564,paid_search,Male,38,Clothing,1,82,82
3895,2023-10-31,CUST1565,paid_search,Female,20,Electronics,1,185,185
3896,2023-11-07,CUST1565,paid_search,Female,20,Clothing,2,26,52
3897,2023-06-18,CUST1566,social,Male,35,Beauty,1,64,64
3898,2023-09-26,CUST1567,paid_search,Female,41,Beauty,3,17,51
3899,2023-10-03,CUST1567,paid_search,Female,41,Clothing,1,24,24
3900,2023-10-24,CUST1567,paid_search,Female,41,Clothing,1,77,77
3901,2023-02-14,CUST1568,paid_search,Female,55,Beauty,3,36,108
3902,2023-03-07,CUST1568,paid_search,Female,55,Beauty,4,77,308
3903,2023-03-10,CUST1568,paid_search,Female,55,Beauty,4,37,148
3904,2023-12-11,CUST1569,email,Male,27,Beauty,1,67,67
3905,2023-06-30,CUST1570,organic,Male,44,Beauty,2,76,152
3906,2023-06-19,CUST1571,social,Female,29,Electronics,2,208,416
3907,2023-07-10,CUST1571,social,Female,29,Clothing,1,31,31
3908,2023-07-24,CUST1571,social,Female,29,Beauty,3,13,39
3909,2023-07-10,CUST1572,paid_search,Female,24,Clothing,2,61,122
3910,2023-07-13,CUST1572,paid_search,Female,24,Beauty,2,63,126
3911,2023-07-20,CUST1572,paid_search,Female,24,Electronics,2,306,612
3912,2023-06-04,CUST1573,social,Male,34,Beauty,4,52,208
3913,2023-07-07,CUST1574,paid_search,Male,18,Clothing,2,39,78
3914,2023-07-17,CUST1574,paid_search,Male,18,Electronics,2,247,494
3915,2023-01-07,CUST1575,email,Female,43,Electronics,1,125,125
3916,2023-05-13,CUST1576,social,Male,32,Beauty,1,62,62
3917,2023-08-23,CUST1577,social,Male,50,Clothing,2,101,202
3918,2023-02-14,CUST1578,social,Male,54,Beauty,2,33,66
3919,2023-02-17,CUST1578,social,Male,54,Beauty,4,21,84
3920,2023-03-03,CUST1578,social,Male,54,Electronics,4,277,1108
3921,2023-03-06,CUST1578,social,Male,54,Beauty,3,71,213
3922,2023-03-16,CUST1578,social,Male,54,Electronics,4,54,216
3923,2023-11-10,CUST1579,paid_search,Female,48,Clothing,2,102,204
3924,2023-12-10,CUST1579,paid_search,Female,48,Clothing,4,25,100
3925,2023-09-06,CUST1580,organic,Male,52,Beauty,4,62,248
3926,2023-09-11,CUST1580,organic,Male,52,Electronics,3,315,945
3927,2023-09-21,CUST1580,organic,Male,52,Clothing,3,105,315
3928,2023-10-01,CUST1580,organic,Male,52,Electronics,2,91,182
3929,2023-10-08,CUST1580,organic,Male,52,Electronics,2,327,654
3930,2023-10-29,CUST1580,organic,Male,52,Clothing,1,115,115
3931,2023-01-31,CUST1581,organic,Male,18,Electronics,3,80,240
3932,2023-02-21,CUST1581,organic,Male,18,Clothing,4,23,92
3933,2023-03-03,CUST1581,organic,Male,18,Clothing,1,41,41
3934,2023-01-23,CUST1582,organic,Male,25,Electronics,2,142,284
3935,2023-06-09,CUST1583,paid_search,Female,29,Electronics,3,241,723
3936,2023-06-07,CUST1584,social,Female,36,Clothing,1,103,103
3937,2023-06-10,CUST1584,social,Female,36,Electronics,3,256,768
3938,2023-02-08,CUST1585,social,Female,42,Clothing,3,109,327
3939,2023-03-23,CUST1586,organic,Female,49,Clothing,4,103,412
3940,2023-04-13,CUST1586,organic,Female,49,Clothing,1,119,119
3941,2023-05-04,CUST1586,organic,Female,49,Clothing,2,98,196
3942,2023-09-15,CUST1587,social,Female,29,Clothing,4,25,100
3943,2023-10-06,CUST1587,social,Female,29,Beauty,2,45,90
3944,2023-10-16,CUST1587,social,Female,29,Electronics,2,381,762
3945,2023-07-25,CUST1588,social,Male,30,Clothing,4,60,240
3946,2023-03-18,CUST1589,organic,Male,45,Clothing,3,41,123
3947,2023-03-25,CUST1589,organic,Male,45,Clothing,4,30,120
3948,2023-04-08,CUST1589,organic,Male,45,Beauty,2,39,78
3949,2023-05-08,CUST1589,organic,Male,45,Clothing,4,72,288
3950,2023-01-12,CUST1590,organic,Female,18,Clothing,1,40,40
3951,2023-01-19,CUST1590,organic,Female,18,Electronics,1,122,122
3952,2023-10-22,CUST1591,social,Male,23,Electronics,4,287,1148
3953,2023-10-27,CUST1591,social,Male,23,Clothing,4,85,340
3954,2023-11-17,CUST1591,social,Male,23,Electronics,1,300,300
3955,2023-12-17,CUST1591,social,Male,23,Clothing,1,27,27
3956,2023-08-12,CUST1592,social,Male,25,Clothing,2,106,212
3957,2023-01-13,CUST1593,social,Female,21,Electronics,3,307,921
3958,2023-01-23,CUST1593,social,Female,21,Electronics,4,188,752
3959,2023-02-15,CUST1594,organic,Male,22,Electronics,2,175,350
3960,2023-02-22,CUST1594,organic,Male,22,Clothing,1,61,61
3961,2023-06-04,CUST1595,social,Male,42,Electronics,4,199,796
3962,2023-06-09,CUST1595,social,Male,42,Clothing,2,96,192
3963,2023-04-23,CUST1596,email,Female,39,Electronics,1,339,339
3964,2023-04-30,CUST1596,email,Female,39,Electronics,2,114,228
3965,2023-05-07,CUST1596,email,Female,39,Clothing,1,107,107
3966,2023-08-21,CUST1597,social,Female,45,Electronics,3,92,276
3967,2023-08-24,CUST1597,social,Female,45,Electronics,3,190,570
3968,2023-09-03,CUST1597,social,Female,45,Clothing,2,23,46
3969,2023-01-17,CUST1598,email,Male,56,Beauty,4,32,128
3970,2023-01-24,CUST1598,email,Male,56,Beauty,2,43,86
3971,2023-02-03,CUST1598,email,Male,56,Clothing,1,37,37
3972,2023-02-08,CUST1598,email,Male,56,Beauty,4,42,168
3973,2023-03-01,CUST1598,email,Male,56,Electronics,1,357,357
3974,2023-08-11,CUST1599,organic,Female,40,Electronics,1,356,356
3975,2023-08-21,CUST1599,organic,Female,40,Beauty,3,64,192
3976,2023-08-26,CUST1599,organic,Female,40,Electronics,2,233,466
3977,2023-07-07,CUST1600,social,Female,21,Clothing,3,54,162
3978,2023-08-06,CUST1600,social,Female,21,Beauty,1,77,77
3979,2023-08-16,CUST1600,social,Female,21,Clothing,3,111,333
3980,2023-09-15,CUST1600,social,Female,21,Clothing,3,32,96
3981,2023-12-10,CUST1601,organic,Female,21,Clothing,2,113,226
3982,2023-12-24,CUST1601,organic,Female,21,Beauty,2,56,112
3983,2023-06-12,CUST1602,paid_search,Male,38,Beauty,4,12,48
3984,2023-07-12,CUST1602,paid_search,Male,38,Clothing,1,84,84
3985,2023-11-22,CUST1603,email,Male,54,Beauty,2,22,44
3986,2023-12-22,CUST1603,email,Male,54,Clothing,3,96,288
3987,2023-03-15,CUST1604,organic,Female,58,Beauty,1,54,54
3988,2023-04-14,CUST1604,organic,Female,58,Electronics,2,79,158
3989,2023-08-21,CUST1605,paid_search,Female,19,Clothing,3,33,99
3990,2023-08-12,CUST1606,organic,Female,24,Clothing,1,29,29
3991,2023-08-22,CUST1606,organic,Female,24,Clothing,4,50,200
3992,2023-11-15,CUST1607,email,Male,33,Clothing,2,102,204
3993,2023-03-01,CUST1608,paid_search,Male,34,Beauty,3,28,84
3994,2023-03-06,CUST1608,paid_search,Male,34,Clothing,4,83,332
3995,2023-03-13,CUST1608,paid_search,Male,34,Beauty,3,64,192
3996,2023-03-16,CUST1608,paid_search,Male,34,Electronics,3,314,942
3997,2023-04-15,CUST1608,paid_search,Male,34,Electronics,3,183,549
3998,2023-12-01,CUST1609,social,Female,37,Clothing,1,61,61
3999,2023-08-10,CUST1610,organic,Male,40,Beauty,4,64,256
4000,2023-08-15,CUST1610,organic,Male,40,Electronics,1,148,148
4001,2023-02-06,CUST1611,organic,Female,51,Beauty,2,44,88
4002,2023-02-11,CUST1611,organic,Female,51,Beauty,3,31,93
4003,2023-10-05,CUST1612,social,Male,28,Clothing,3,47,141
4004,2023-10-12,CUST1612,social,Male,28,Clothing,2,51,102
4005,2023-07-15,CUST1613,paid_search,Male,51,Beauty,1,63,63
4006,2023-07-20,CUST1613,paid_search,Male,51,Beauty,4,43,172
4007,2023-07-25,CUST1613,paid_search,Male,51,Electronics,3,159,477
4008,2023-08-30,CUST1614,paid_search,Female,50,Clothing,1,23,23
4009,2023-09-09,CUST1614,paid_search,Female,50,Electronics,2,320,640
4010,2023-09-19,CUST1614,paid_search,Female,50,Clothing,4,39,156
4011,2023-11-20,CUST1615,social,Female,43,Clothing,4,68,272
4012,2023-08-07,CUST1616,social,Male,19,Electronics,3,296,888
4013,2023-08-10,CUST1616,social,Male,19,Clothing,4,37,148
4014,2023-07-11,CUST1617,email,Male,40,Electronics,4,338,1352
4015,2023-07-14,CUST1617,email,Male,40,Beauty,1,73,73
4016,2023-07-28,CUST1617,email,Male,40,Beauty,1,78,78
4017,2023-01-17,CUST1618,paid_search,Female,58,Beauty,2,54,108
4018,2023-01-22,CUST1618,paid_search,Female,58,Beauty,2,29,58
4019,2023-02-05,CUST1618,paid_search,Female,58,Clothing,3,25,75
4020,2023-03-07,CUST1618,paid_search,Female,58,Beauty,3,18,54
4021,2023-01-12,CUST1619,organic,Male,39,Beauty,4,37,148
4022,2023-01-26,CUST1619,organic,Male,39,Beauty,3,72,216
4023,2023-02-25,CUST1619,organic,Male,39,Electronics,3,283,849
4024,2023-07-12,CUST1620,paid_search,Female,51,Clothing,3,56,168
4025,2023-07-17,CUST1620,paid_search,Female,51,Clothing,1,111,111
4026,2023-07-24,CUST1620,paid_search,Female,51,Clothing,4,36,144
4027,2023-01-22,CUST1621,paid_search,Female,32,Beauty,2,46,92
4028,2023-04-30,CUST1622,social,Male,27,Electronics,1,302,302
4029,2023-07-29,CUST1623,social,Female,32,Beauty,1,65,65
4030,2023-08-28,CUST1623,social,Female,32,Electronics,2,298,596
4031,2023-11-02,CUST1624,organic,Male,59,Electronics,3,207,621
4032,2023-11-07,CUST1624,organic,Male,59,Clothing,3,70,210
4033,2023-09-27,CUST1625,email,Female,46,Clothing,1,39,39
4034,2023-07-11,CUST1626,organic,Male,40,Electronics,3,196,588
4035,2023-07-16,CUST1626,organic,Male,40,Electronics,1,117,117
4036,2023-08-15,CUST1626,organic,Male,40,Clothing,1,31,31
4037,2023-06-24,CUST1627,email,Female,34,Beauty,1,14,14
4038,2023-07-04,CUST1627,email,Female,34,Clothing,1,44,44
4039,2023-07-11,CUST1627,email,Female,34,Beauty,4,40,160
4040,2023-10-12,CUST1628,organic,Male,26,Clothing,2,53,106
4041,2023-10-17,CUST1628,organic,Male,26,Electronics,4,255,1020
4042,2023-07-23,CUST1629,social,Male,53,Clothing,3,87,261
4043,2023-06-13,CUST1630,organic,Female,26,Beauty,3,47,141
4044,2023-06-18,CUST1630,organic,Female,26,Electronics,2,118,236
4045,2023-06-25,CUST1630,organic,Female,26,Electronics,3,220,660
4046,2023-07-02,CUST1630,organic,Female,26,Beauty,1,54,54
4047,2023-09-08,CUST1631,organic,Female,33,Clothing,2,51,102
4048,2023-09-29,CUST1631,organic,Female,33,Clothing,1,21,21
4049,2023-08-15,CUST1632,paid_search,Female,53,Beauty,1,29,29
4050,2023-08-20,CUST1632,paid_search,Female,53,Electronics,1,343,343
4051,2023-08-23,CUST1632,paid_search,Female,53,Clothing,1,88,88
4052,2023-09-06,CUST1632,paid_search,Female,53,Electronics,2,298,596
4053,2023-10-06,CUST1632,paid_search,Female,53,Clothing,2,44,88
4054,2023-01-07,CUST1633,organic,Male,50,Clothing,4,28,112
4055,2023-01-21,CUST1633,organic,Male,50,Electronics,2,260,520
4056,2023-01-29,CUST1634,paid_search,Female,48,Beauty,1,61,61
4057,2023-02-03,CUST1634,paid_search,Female,48,Electronics,4,185,740
4058,2023-02-10,CUST1634,paid_search,Female,48,Electronics,4,163,652
4059,2023-02-17,CUST1634,paid_search,Female,48,Beauty,4,32,128
4060,2023-02-02,CUST1635,social,Male,23,Clothing,1,115,115
4061,2023-05-14,CUST1636,organic,Male,27,Electronics,1,83,83
4062,2023-05-21,CUST1636,organic,Male,27,Beauty,1,27,27
4063,2023-05-24,CUST1636,organic,Male,27,Clothing,1,63,63
4064,2023-03-20,CUST1637,paid_search,Female,33,Clothing,3,34,102
4065,2023-03-23,CUST1637,paid_search,Female,33,Beauty,1,32,32
4066,2023-02-27,CUST1638,paid_search,Male,21,Beauty,3,74,222
4067,2023-03-29,CUST1638,paid_search,Male,21,Clothing,1,105,105
4068,2023-01-26,CUST1639,email,Female,39,Clothing,3,51,153
4069,2023-02-05,CUST1639,email,Female,39,Clothing,4,51,204
4070,2023-02-10,CUST1639,email,Female,39,Clothing,1,62,62
4071,2023-08-14,CUST1640,organic,Female,30,Electronics,1,269,269
4072,2023-08-21,CUST1640,organic,Female,30,Electronics,1,234,234
4073,2023-08-24,CUST1640,organic,Female,30,Beauty,2,57,114
4074,2023-08-31,CUST1640,organic,Female,30,Clothing,3,86,258
4075,2023-10-12,CUST1641,paid_search,Female,33,Beauty,1,41,41
4076,2023-10-19,CUST1641,paid_search,Female,33,Clothing,3,92,276
4077,2023-01-04,CUST1642,organic,Female,46,Clothing,1,79,79
4078,2023-04-09,CUST1643,social,Female,23,Electronics,1,155,155
4079,2023-04-14,CUST1643,social,Female,23,Clothing,4,88,352
4080,2023-04-19,CUST1643,social,Female,23,Clothing,4,104,416
4081,2023-02-08,CUST1644,social,Male,43,Beauty,1,77,77
4082,2023-02-15,CUST1644,social,Male,43,Clothing,1,80,80
4083,2023-02-22,CUST1644,social,Male,43,Electronics,4,266,1064
4084,2023-09-28,CUST1645,email,Female,28,Clothing,3,26,78
4085,2023-10-01,CUST1645,email,Female,28,Clothing,1,61,61
4086,2023-10-12,CUST1646,organic,Male,41,Electronics,4,205,820
4087,2023-10-17,CUST1646,organic,Male,41,Beauty,2,57,114
4088,2023-10-27,CUST1646,organic,Male,41,Electronics,2,219,438
4089,2023-06-06,CUST1647,social,Male,46,Electronics,4,371,1484
4090,2023-03-16,CUST1648,organic,Female,20,Beauty,3,74,222
4091,2023-03-19,CUST1648,organic,Female,20,Beauty,3,22,66
4092,2023-04-18,CUST1648,organic,Female,20,Clothing,3,48,144
4093,2023-10-15,CUST1649,organic,Female,27,Electronics,1,210,210
4094,2023-11-05,CUST1649,organic,Female,27,Electronics,1,315,315
4095,2023-11-26,CUST1649,organic,Female,27,Electronics,2,368,736
4096,2023-05-10,CUST1650,paid_search,Female,18,Electronics,1,242,242
4097,2023-05-17,CUST1650,paid_search,Female,18,Clothing,4,115,460
4098,2023-06-24,CUST1651,paid_search,Male,43,Electronics,1,307,307
4099,2023-07-08,CUST1651,paid_search,Male,43,Electronics,2,179,358
4100,2023-07-22,CUST1651,paid_search,Male,43,Electronics,3,165,495
4101,2023-03-25,CUST1652,paid_search,Female,29,Beauty,2,46,92
4102,2023-04-04,CUST1652,paid_search,Female,29,Beauty,2,70,140
4103,2023-04-18,CUST1652,paid_search,Female,29,Electronics,2,345,690
4104,2023-01-22,CUST1653,organic,Male,31,Electronics,3,74,222
4105,2023-02-05,CUST1653,organic,Male,31,Electronics,3,215,645
4106,2023-02-12,CUST1653,organic,Male,31,Electronics,1,259,259
4107,2023-01-27,CUST1654,organic,Female,42,Beauty,3,59,177
4108,2023-02-03,CUST1654,organic,Female,42,Electronics,2,93,186
4109,2023-07-14,CUST1655,organic,Female,25,Clothing,4,23,92
4110,2023-08-04,CUST1655,organic,Female,25,Electronics,4,271,1084
4111,2023-08-09,CUST1655,organic,Female,25,Electronics,4,360,1440
4112,2023-12-03,CUST1656,email,Female,21,Electronics,4,378,1512
4113,2023-12-13,CUST1656,email,Female,21,Electronics,1,317,317
4114,2023-08-24,CUST1657,organic,Male,45,Clothing,2,54,108
4115,2023-08-29,CUST1657,organic,Male,45,Clothing,2,66,132
4116,2023-09-03,CUST1657,organic,Male,45,Clothing,3,87,261
4117,2023-04-02,CUST1658,paid_search,Male,24,Electronics,2,108,216
4118,2023-05-02,CUST1658,paid_search,Male,24,Clothing,1,77,77
4119,2023-01-21,CUST1659,social,Male,27,Beauty,4,72,288
4120,2023-01-24,CUST1659,social,Male,27,Clothing,1,63,63
4121,2023-02-07,CUST1659,social,Male,27,Beauty,2,24,48
4122,2023-02-10,CUST1659,social,Male,27,Clothing,2,107,214
4123,2023-03-12,CUST1659,social,Male,27,Clothing,1,67,67
4124,2023-10-30,CUST1660,social,Female,53,Electronics,4,194,776
4125,2023-11-02,CUST1660,social,Female,53,Clothing,3,50,150
4126,2023-03-25,CUST1661,social,Female,19,Beauty,4,57,228
4127,2023-09-19,CUST1662,organic,Male,43,Clothing,2,44,88
4128,2023-09-24,CUST1662,organic,Male,43,Electronics,4,351,1404
4129,2023-05-27,CUST1663,organic,Female,31,Beauty,4,49,196
4130,2023-06-06,CUST1663,organic,Female,31,Clothing,2,26,52
4131,2023-09-14,CUST1664,social,Female,33,Clothing,3,79,237
4132,2023-02-27,CUST1665,social,Female,59,Clothing,3,82,246
4133,2023-01-15,CUST1666,organic,Female,34,Electronics,4,193,772
4134,2023-01-22,CUST1666,organic,Female,34,Clothing,2,55,110
4135,2023-06-11,CUST1667,social,Female,39,Electronics,3,117,351
4136,2023-06-18,CUST1667,social,Female,39,Beauty,2,16,32
4137,2023-06-12,CUST1668,paid_search,Male,21,Beauty,3,58,174
4138,2023-06-15,CUST1668,paid_search,Male,21,Clothing,2,62,124
4139,2023-06-20,CUST1668,paid_search,Male,21,Clothing,4,36,144
4140,2023-06-27,CUST1668,paid_search,Male,21,Clothing,1,33,33
4141,2023-07-02,CUST1668,paid_search,Male,21,Electronics,1,209,209
4142,2023-11-16,CUST1669,social,Male,36,Clothing,4,79,316
4143,2023-10-08,CUST1670,paid_search,Male,19,Beauty,4,75,300
4144,2023-10-13,CUST1670,paid_search,Male,19,Electronics,3,309,927
4145,2023-10-07,CUST1671,email,Female,56,Clothing,4,113,452
4146,2023-10-17,CUST1671,email,Female,56,Electronics,2,240,480
4147,2023-10-24,CUST1671,email,Female,56,Clothing,1,20,20
4148,2023-01-12,CUST1672,paid_search,Female,26,Clothing,1,119,119
4149,2023-01-22,CUST1672,paid_search,Female,26,Clothing,1,83,83
4150,2023-10-01,CUST1673,social,Female,36,Clothing,4,114,456
4151,2023-10-22,CUST1673,social,Female,36,Electronics,1,375,375
4152,2023-09-28,CUST1674,social,Male,33,Electronics,3,153,459
4153,2023-10-05,CUST1674,social,Male,33,Clothing,4,87,348
4154,2023-07-27,CUST1675,email,Male,42,Beauty,3,12,36
4155,2023-08-01,CUST1675,email,Male,42,Electronics,4,213,852
4156,2023-08-15,CUST1675,email,Male,42,Clothing,1,67,67
4157,2023-09-05,CUST1675,email,Male,42,Clothing,1,80,80
4158,2023-01-27,CUST1676,paid_search,Male,35,Electronics,2,296,592
4159,2023-02-03,CUST1676,paid_search,Male,35,Beauty,3,33,99
4160,2023-02-13,CUST1676,paid_search,Male,35,Electronics,3,338,1014
4161,2023-03-13,CUST1677,paid_search,Male,40,Beauty,2,33,66
4162,2023-03-01,CUST1678,paid_search,Female,38,Electronics,2,357,714
4163,2023-03-06,CUST1678,paid_search,Female,38,Electronics,3,150,450
4164,2023-03-13,CUST1678,paid_search,Female,38,Electronics,4,300,1200
4165,2023-03-23,CUST1678,paid_search,Female,38,Electronics,3,264,792
4166,2023-05-25,CUST1679,paid_search,Female,28,Clothing,2,38,76
4167,2023-06-15,CUST1679,paid_search,Female,28,Beauty,4,38,152
4168,2023-06-18,CUST1679,paid_search,Female,28,Clothing,3,83,249
4169,2023-04-03,CUST1680,paid_search,Female,56,Electronics,2,386,772
4170,2023-04-13,CUST1680,paid_search,Female,56,Electronics,2,376,752
4171,2023-04-20,CUST1680,paid_search,Female,56,Electronics,1,114,114
4172,2023-11-05,CUST1681,organic,Female,58,Clothing,1,23,23
4173,2023-11-08,CUST1681,organic,Female,58,Electronics,2,185,370
4174,2023-01-08,CUST1682,paid_search,Male,21,Electronics,2,293,586
4175,2023-03-20,CUST1683,paid_search,Male,42,Electronics,4,94,376
4176,2023-04-19,CUST1683,paid_search,Male,42,Beauty,4,40,160
4177,2023-01-27,CUST1684,organic,Male,49,Electronics,4,289,1156
4178,2023-02-17,CUST1684,organic,Male,49,Clothing,4,56,224
4179,2023-02-27,CUST1684,organic,Male,49,Beauty,3,77,231
4180,2023-06-23,CUST1685,social,Female,47,Beauty,3,45,135
4181,2023-02-19,CUST1686,social,Female,43,Clothing,1,89,89
4182,2023-03-21,CUST1686,social,Female,43,Clothing,4,68,272
4183,2023-03-26,CUST1686,social,Female,43,Clothing,2,58,116
4184,2023-03-31,CUST1686,social,Female,43,Electronics,2,109,218
4185,2023-07-18,CUST1687,social,Male,53,Beauty,2,19,38
4186,2023-06-30,CUST1688,email,Male,51,Beauty,1,32,32
4187,2023-07-30,CUST1688,email,Male,51,Beauty,4,68,272
4188,2023-01-24,CUST1689,paid_search,Male,26,Clothing,3,109,327
4189,2023-01-31,CUST1689,paid_search,Male,26,Electronics,3,318,954
4190,2023-02-10,CUST1689,paid_search,Male,26,Clothing,3,59,177
4191,2023-11-12,CUST1690,organic,Male,29,Clothing,3,99,297
4192,2023-11-17,CUST1690,organic,Male,29,Electronics,4,100,400
4193,2023-11-22,CUST1690,organic,Male,29,Clothing,3,42,126
4194,2023-11-25,CUST1690,organic,Male,29,Electronics,4,91,364
4195,2023-12-02,CUST1690,organic,Male,29,Electronics,3,244,732
4196,2023-02-15,CUST1691,organic,Male,19,Beauty,4,51,204
